"uacr_mg_g","log_uacr","predicted_tt4","se","ci_low","ci_high","p_overall","p_nonlinearity","n_model"
79.6757134780168,4.37796481511761,7.58005739681367,0.111793586754776,7.36094196677431,7.79917282685303,0.0046288706909146,0.518322406828688,6487
81.2755453935104,4.39784517663821,7.58246858835968,0.111793586754776,7.36335315832032,7.80158401839904,0.0046288706909146,0.518322406828688,6487
82.9075008011713,4.4177255381588,7.58488125109215,0.111793586754776,7.36576582105279,7.80399668113151,0.0046288706909146,0.518322406828688,6487
84.5722247179784,4.4376058996794,7.58729503400305,0.111793586754776,7.36817960396369,7.80641046404241,0.0046288706909146,0.518322406828688,6487
86.270375112395,4.45748626119999,7.58970958608433,0.111793586754776,7.37059415604497,7.80882501612369,0.0046288706909146,0.518322406828688,6487
88.0026231644253,4.47736662272059,7.59212455632796,0.111793586754776,7.3730091262886,7.81123998636732,0.0046288706909146,0.518322406828688,6487
89.7696535308926,4.49724698424118,7.59453962466434,0.111793586754776,7.37542419462498,7.81365505470371,0.0046288706909146,0.518322406828688,6487
91.5721646160447,4.51712734576178,7.5969546934104,0.111793586754776,7.37783926337104,7.81607012344976,0.0046288706909146,0.518322406828688,6487
93.410868847592,4.53700770728237,7.59936976215645,0.111793586754776,7.38025433211709,7.81848519219581,0.0046288706909146,0.518322406828688,6487
95.2864929582892,4.55688806880297,7.6017848309025,0.111793586754776,7.38266940086314,7.82090026094186,0.0046288706909146,0.518322406828688,6487
97.1997782731699,4.57676843032356,7.60419989964855,0.111793586754776,7.38508446960919,7.82331532968792,0.0046288706909146,0.518322406828688,6487
